Alkara,Narayankuri,Naraynkuri,105,2,45.0,0.0
Alkara,Narayankuri,Naraynkuri,110,2,45.0,0.0
Alkara,Narayankuri,Naraynkuri,120,4,52.5,8.660254037844387
Alkara,Narayankuri,Naraynkuri,125,1,60.0,NaN
Alkara,Narayankuri,Naraynkuri,145,1,45.0,NaN
Alkara,Padua,Padua,40,1,45.0,NaN
Alkara,Padua,Padua,45,8,47.5,5.3452248382484875
Alkara,Padua,Padua,50,21,48.80952380952381,6.500915686417164
Alkara,Padua,Padua,60,22,49.09090909090909,6.837634587578276
Alkara,Padua,Padua,70,4,45.0,0.0
Alkara,Padua,Padua,80,1,45.0,NaN
Alkara,Padua,Padua,90,1,45.0,NaN
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,35,2,45.0,0.0
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,40,2,45.0,0.0
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,45,9,48.333333333333336,6.614378277661476
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,50,40,46.875,8.296392481381785
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,55,53,51.509433962264154,14.986689788852173
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,60,60,48.166666666666664,8.232154127682557
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,65,6,50.0,7.745966692414834
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,70,35,49.0,12.70710778404331
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,75,4,56.25,7.5
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,80,40,49.875,7.115124735378854
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,85,5,45.0,0.0
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,90,6,50.0,7.745966692414834
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,95,2,45.0,0.0
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,100,4,48.75,7.5
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,110,1,45.0,NaN
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,120,3,45.0,0.0
Alkara,Paschim Lakshmipur,Paschim Lakshmipur,130,2,45.0,0.0
Alkara,Purba Dakra,Purba Dakra,30,10,59.5,20.062402647738878
Alkara,Purba Dakra,Purba Dakra,40,2,45.0,0.0
Alkara,Purba Dakra,Purba Dakra,45,36,68.19444444444444,44.4996433015845
Alkara,Purba Dakra,Purba Dakra,50,12,51.25,7.723929758166558
Alkara,Purba Dakra,Purba Dakra,55,3,45.0,0.0
Alkara,Purba Dakra,Purba Dakra,60,34,52.205882352941174,14.677914581799016
Alkara,Purba Dakra,Purba Dakra,65,13,44.23076923076923,10.174755084307485
Alkara,Purba Dakra,Purba Dakra,70,14,43.214285714285715,8.684013352827593
Alkara,Purba Dakra,Purba Dakra,75,7,52.142857142857146,23.426684012243896
Alkara,Purba Dakra,Purba Dakra,80,6,38.333333333333336,10.327955589886445
Alkara,Purba Dakra,Purba Dakra,85,5,44.0,12.449899597988733
Alkara,Purba Dakra,Purba Dakra,90,3,45.0,0.0
Alkara,Purba Dakra,Purba Dakra,105,2,45.0,0.0
Alkara,Purba Dakra,Purba Dakra,120,1,45.0,NaN
Alkara,Purba Dakra,Purba Dakra,125,3,45.0,0.0
Alkara,Purba Dakra,Purba Dakra,130,1,45.0,NaN
Alkara,Purba Dakra,Purba Dakra,145,1,45.0,NaN
Alkara,Purba Dakra,Purba Dakra,150,1,45.0,NaN
Alkara,Purba Dakra,Purba Dakra,710,1,45.0,NaN
Alkara,Purba Sahapur,Purba Dakra,30,10,47.5,10.606601717798213
Alkara,Purba Sahapur,Purba Dakra,40,8,45.0,0.0
Alkara,Purba Sahapur,Purba Dakra,45,31,58.54838709677419,24.906275928873054
Alkara,Purba Sahapur,Purba Dakra,50,16,54.375,53.723830838837245
Alkara,Purba Sahapur,Purba Dakra,55,5,44.0,20.43281674170255
Alkara,Purba Sahapur,Purba Dakra,60,33,50.15151515151515,17.61058135773989
Alkara,Purba Sahapur,Purba Dakra,65,4,48.75,7.5
Alkara,Purba Sahapur,Purba Dakra,70,17,49.411764705882355,7.0450232747079315
Alkara,Purba Sahapur,Purba Dakra,75,7,47.142857142857146,5.669467095138408
Alkara,Purba Sahapur,Purba Dakra,80,8,45.0,0.0
Alkara,Purba Sahapur,Purba Dakra,85,6,45.0,0.0
Alkara,Purba Sahapur,Purba Dakra,90,1,45.0,NaN
